Id,PONumber,ItemNumber,OrderQty
3715,39847,ARPSINSE0050000,24
3716,39847,ARPSINSE0060000,12
3717,39852,PEIP00EP0010000,30
3718,39852,PEIP00EP0070000,16
3719,39852,PEIP00EP0130000,6
3720,39852,PEIP00EP0150000,12
3721,39852,PEIP00EP0230000,12
3722,39852,PEIP00EP0240000,12
3723,39852,AEAP00EP0040000,16
3724,39852,AEAP00EP0050000,160
3725,39852,AEAP00EP0060000,60
3726,39852,AEAP00EP0070000,80
3727,39852,AECHILEP0010000,2
3728,39852,AECHILEP0060000,2
3729,39852,AEHE00EP0020000,50
3730,39852,AEAP00EP0030000,34
3731,39852,AEAP00EP0020000,93
3732,39852,AEAP00EP0010000,1
3733,39848,APLGMLEM0240000,24
3734,39848,APLGMLEM0250000,24
3735,39848,APLGMLEM0260000,12
3736,39848,APLGMLEM0170000,6
3737,39848,AAEP00EM0010000,36
3738,39848,AAEP00EM0040000,24
3739,39848,APWPPHEM0200000,2
3740,39848,APWPPHEM0380000,2
3741,39848,APWPPHEM0430000,12
3742,39848,APWPPHEM0510000,2
3743,39848,AEIP00CU0070000,24
3744,39848,AEIP00EM0240000,36
3745,39848,AESLLEEM0190000,18
3746,39848,AESLLEEM0200000,24
3747,39848,AESLLEEM0210000,24
3748,39848,AESLLEEM0220000,12
3749,39848,AEIP00EM0220000,12
3750,39848,AEIP00EM0230000,6
3751,39849,AESLLEJK0330000,60
3752,39849,AESLLEJK0340000,36
3753,39849,AESLLEJK0260000,12
3754,39849,APLGMLJK0200000,36
3755,39849,APLGMLJK0230000,36
3756,39849,APLGMLJK0210000,6
3757,39849,APLGMLJK0340000,12
3758,39849,APLGMLJK0370000,3
3759,39849,AESLLEJK0290000,24
3760,39849,AESLLEJK0310000,18
3761,39849,AESLLEJK0300000,12
3762,39849,AESLLEJK0320000,12
3763,39856,CCLBACAI0060000,360
3764,39858,PABK00SA0050000,2
3765,39858,PWBI00SA0170000,12
3766,39858,PWBI00SA0230000,2
3767,39858,PAFI00SA0150000,144
3768,39858,PPWP00SA0380000,2
3769,39858,PPWP00SA0390000,2
3770,39858,PPWP00SA0400000,2
3771,39858,PANT00SA0010000,6
3772,39858,PANT00SA0030000,12
3773,39858,PANT00SA0040000,6
3774,39858,PALI00SA0010000,6
3775,39858,PEAPELSA0010000,72
3776,39858,PFPL00SA0090000,6
3777,39858,PFPL00SA0100000,6
3778,39858,PTTH00SA0010000,24
3779,39858,PESB00SA0010000,6
3780,39858,PESB00SA0020000,6
3781,39858,PESB00SA0030000,6
3782,39858,PESB00SA0040000,6
3783,39858,PANT00SA0100000,24
3784,39858,PFPL00SA0130000,6
3785,39858,PFPL00SA0140000,12
3786,39858,PMBI00SA0040000,3
3787,39858,PEIP00SA0280000,3
3788,39858,PEIP00SA0310000,1
3789,39858,PWMD00SA0010000,6
3790,39858,PAOT00SA0040000,60
3791,39858,PAOT00SA0050000,24
3792,39858,PPUV00SA0050000,2
3793,39858,PQAF00SA0010000,36
3794,39858,PWBI00SA0110000,36
3795,39858,PWBI00SA0130000,4
3796,39858,AOAF00900390000,2
3797,39512,AFPL00OE0440000,432
3798,39512,AFPL00OE0410000,140
3799,39512,AFPL00OE0420000,72
3800,39512,AFVA00OE0020000,96
3801,39512,AFFK00OE0030000,240
3802,39512,AFFK00OE0040000,240
3803,39512,AFFK00OE0100000,240
3804,39512,AFFK00OE0180000,96
3805,39512,AFFK00OE0190000,240
3806,39512,AFFK00OE0210000,144
3807,39512,AFFK00OE0260000,240
3808,39512,AFFK00OE0280000,48
3809,39512,AFSW00OE0020000,84
3810,39512,AFPL00OE0040000,48
3811,39512,AFPL00OE0060000,96
3812,39512,AFPL00OE0100000,240
3813,39512,AFPL00OE0140000,48
3814,39512,AFPL00OE0180000,48
3815,39512,AFPL00OE0240000,144
3816,39512,AFFD00OE0020000,288
3817,39512,AFFD00OE0060000,480
3818,39512,AFPL00OE0260000,216
3819,39512,AFPL00OE0270000,144
3820,39512,AFPL00OE0280000,96
3821,39512,AFFK00OE0420000,2
3822,39512,AFFK00OE0380000,4
3823,39873,AWMSCOTM0020000,36
3824,39873,AWMSCOTM0040000,18
3825,39873,AWSMSWTM0060000,216
3826,39873,AWSMSWTM0020000,36
3827,39873,AWSMSWTM0090000,36
3828,39877,RHOT00ZM0170000,900
3829,39877,RDDOFLZM0070000,144
3830,39877,ALRBH5ZM0060000,12
3831,39877,RVVI00ZM0110000,432
3832,39877,RCSKPAZM0020000,40
3833,39877,RCSKPAZM0030000,20
3834,39877,RTTHSTZM0050000,72
3835,39877,RLFIPLZM0020000,72
3836,39877,ADPL00ZM0010000,240
3837,39877,RHSA00ZM0220000,24
3838,39877,REHEHRZM0010000,24
3839,39877,RVVI00ZM0120000,48
3840,39877,RAFE00ZM0120000,144
3841,39877,RHOT00ZM0190000,105
3842,39877,BVSP00ZM0010000,36
3843,39877,REDE00ZM0010000,24
3844,39877,RCSKPAZM0080000,72
3845,39877,RCSKPAZM0090000,16
3846,39877,RLRBPCZM0040000,12
3847,39877,RAFE00ZM0320000,24
3848,39877,RHOT00ZM0270000,36
3849,39877,REFICLZM0090000,180
3850,39877,RCTA00ZM0300000,6
3851,39877,ADPL00ZM0080000,240
3852,39877,RHOT00ZM0260000,105
3853,39877,RHOT00ZM0230000,320
3854,39877,RTHEMAZM0040000,24
3855,39877,RLRBINZM0540000,24
3856,39877,RLRBINZM0520000,72
3857,39877,RLFIDLZM0020000,36
3858,39877,RLFIDLZM0040000,72
3859,39877,RLRBINZM0430000,180
3860,39877,REFILEZM0010000,12
3861,39877,REFILEZM0060000,12
3862,39877,RLRBINZM0440000,24
3863,39877,RLRBINZM0460000,24
3864,39877,RCSKPAZM0110000,24
3865,39877,RHSA00ZM0260000,110
3866,39877,ALRBH5ZM0230000,60
3867,39877,REFIH5ZM0050000,72
3868,39877,RDGR00ZM0010000,90
3869,39877,RCTA00ZM0280000,8
3870,39877,RATM00ZM0030000,12
3871,39877,ADORPLZM0050000,36
3872,39877,AECN00ZM0010000,80
3873,39877,RCTA00ZM0270000,48
3874,39877,RLRBINZM0480000,24
3875,39877,RLRBINZM0490000,36
3876,39877,RHCA00ZM0070000,24
3877,39877,RHOT00ZM0120000,210
3878,39877,RLRBINZM0040000,144
3879,39877,RLRBINZM0100000,72
3880,39877,RMME00ZM0010000,24
3881,39877,RHSA00ZM0170000,36
3882,39877,RLFIACZM0010000,96
3883,39877,RTTHSTZM0010000,24
3884,39877,RDPL00ZM0140000,24
3885,39877,RAFE00ZM0070000,36
3886,39877,RDPL00ZM0320000,24
3887,39877,RVVI00ZM0040000,24
3888,39877,RVVI00ZM0060000,72
3889,39877,RVVI00ZM0080000,120
3890,39877,RLRBINZM0010000,288
3891,39877,REFICLZM0010000,48
3892,39877,RHOT00ZM0030000,1152
3893,39877,RWWC00ZM0010000,24
3894,39877,RTTHDIZM0020000,480
3895,39877,RHOT00ZM0020000,1152
3896,39877,RHSA00ZM0050001,630
3897,39877,RDDE00ZM0010000,144
3898,39877,RLRBINZM0130000,60
3899,39877,RLRBINZM0280000,60
3900,39877,RCTA00ZM0360000,8
3901,39877,RCTA00ZM0350000,18
3902,39877,ALRBH5ZM0220000,24
3903,39877,RATM00ZM0020000,48
3904,39877,RATM00ZM0010000,144
3905,39877,REFIH5ZM0020000,120
3906,39877,REFIH5ZM0030000,24
3907,39877,ALRBH5ZM0130000,24
3908,39877,ALRBH5ZM0160000,144
3909,39877,ALRBH5ZM0170000,48
3910,39877,REFIFLZM0070000,18
3911,39877,RCTO00ZM0010000,48
3912,39877,RTHUMIZM0040000,36
3913,39877,RHCA00ZM0060000,105
3914,39877,RAFE00ZM0220000,18
3915,39877,RNCS00ZM0020000,24
3916,39877,RLRBINZM0140000,12
3917,39877,RLRBINZM0360000,24
3918,39877,RLRBINZM0350000,36
3919,39877,RLRBNOZM0140000,48
3920,39877,RVVI00ZM0090000,36
3921,39877,REFIACZM0040000,24
3922,39877,RHOT00ZM0140000,576
3923,39877,RHOT00ZM0150000,240
3924,39877,RDDE00ZM0090000,144
3925,39877,RDDE00ZM0110000,144
3926,39877,RDBA00ZM0020000,18
3927,39877,RAFE00ZM0100000,48
3928,39877,RHSA00ZM0290000,24
3929,39877,RDDOBRZM0020000,12
3930,39877,RVVI00ZM0160000,36
3931,39877,RCTA00ZM0370000,8
3932,39877,RCTA00ZM0380000,4
3933,39877,RCSKPAZM0130000,8
3934,39877,REHESUZM0050000,24
3935,39877,RLRBINZM0290000,72
3936,39877,RHOT00ZM0010000,252
3937,39877,RHOT00ZM0040000,504
3938,39877,REFICLZM0030000,36
3939,39877,RVVI00ZM0100000,96
3940,39877,RDDOFLZM0050000,144
3941,39877,RHSA00ZM0010001,210
3942,39877,RCTA00ZM0070000,12
3943,39877,RHCA00ZM0010000,24
3944,39877,RHCA00ZM0020000,24
3945,39877,RLFICLZM0020000,36
3946,39877,RLFICLZM0030000,144
3947,39877,AAOT00ZM0020000,36
3948,39877,REFIDLZM0030000,60
3949,39877,RDDE00ZM0190000,24
3950,39877,RCSKPAZM0050000,24
3951,39877,REFIH5ZM0040000,36
3952,39877,RLRBPCZM0010000,72
3953,39877,ALRBSOZM0150000,12
3954,39877,RWMD00ZM0050000,60
3955,39877,RDDOFLZM0020000,72
3956,39877,RDDOFLZM0040000,48
3957,39877,RDDOFLZM0060000,24
3958,39877,RECN00ZM0010000,40
3959,39877,RLRBNOZM0090000,48
3960,39877,RLRBNOZM0100000,36
3961,39877,RSGD00ZM0020000,1
3962,39887,AFPL00OS0110000,1440
3963,39886,ACBW00AH0120000,240
3964,39886,ACBW00AH0090000,144
3965,39886,ACBW00AH0100000,60
3966,39886,ACBW00AH0080000,72
3967,39886,ACBW00AH0020000,240
3968,39886,ACBW00AH0070000,400
3969,39886,ACBW00AH0060000,144
3970,39886,ACBW00AH0050000,144
3971,39884,AWWC00BA0030000,1440
3972,39884,AWWC00BA0020000,720
3973,39884,AWBI00JU0030000,1440
3974,39884,AWBI00JU0010000,600
3975,39884,AWBI00JU0080000,960
3976,39884,AWBI00JU0060000,480
3977,39885,RTTHDICL0020000,48
3978,39885,AXHY00CL0010000,120
3979,39885,RCTO00CL0260000,24
3980,39885,RCTO00CL0160000,48
3981,39885,RCTO00CL0170000,24
3982,39885,RWCL00CL0040000,12
3983,39885,RHOT00CL0260000,72
3984,39885,RLRBINCL0410000,24
3985,39885,RWCL00CL0020000,12
3986,39885,RFGE00CL0050000,72
3987,39885,RVVI00CL0040000,12
3988,39885,RCTA00CL0130000,24
3989,39885,RCTA00CL0200000,12
3990,39885,RCTA00CL0170000,72
3991,39885,RCTA00CL0180000,24
3992,39885,RAFE00CL0010000,48
3993,39885,RAFE00CL0020000,24
3994,39885,RHOT00CL0110000,12
3995,39885,RCTA00CL0190000,24
3996,39885,RCTA00CL0140000,24
3997,39885,RHOT00CL0030000,144
3998,39885,AATM00CL0010000,6
3999,39885,RFGE00CL0030000,120
4000,39885,RCTO00CL0040000,24
4001,39885,RCTOACCL0050000,48
4002,39885,RCTO00CL0250000,24
4003,39885,RDDE00CL0030000,48
4004,39885,RLRBHLCL0010000,48
4005,39885,RMCH00CL0020000,24
4006,39885,RDCA00CL0280000,4
4007,39885,RDCA00CL0300000,8
4008,39885,RDDE00CL0090000,32
4009,39885,RDDE00CL0110000,24
4010,39885,REIN00CL0020000,36
4011,39885,AEHO00CL0010000,16
4012,39885,RDCA00CL0160000,24
4013,39885,RDCA00CL0170000,24
4014,39885,RAFE00CL0160000,24
4015,39885,RAFE00CL0180000,24
4016,39885,AMME00CL0100000,24
4017,39885,RLRBINCL0140000,24
4018,39885,RHOT00CL0050000,32
4019,39885,RHOT00CL0020000,144
4020,39885,RDCA00CL0230000,16
4021,39885,RDCA00CL0240000,24
4022,39885,RDCA00CL0250000,12
4023,39899,AACB00BA0020000,1200
4024,39903,AAGC00PY0210000,64
4025,39903,AAGC00PY0230000,40
4026,39903,AAGC00PY0270000,40
4027,39903,AAGC00PY0160000,50
4028,39903,AAGC00PY0140000,50
4029,39903,AAGC00PY0360000,36
4030,39903,AAGC00PY0410000,48
4031,39903,AWWC00PY0040000,48
4032,39903,AAGC00PY0290000,72
4033,39903,AAGC00PY0310000,120
4034,39903,AQAT00PY0030000,400
4035,39903,AAGC00PY0330000,72
4036,39903,AAGC00PY0390000,50
4037,39909,ACGA00AG1070000,-6
4038,39872,ACCBWCQL0270000,24
4039,39872,ACCBWCQL0280000,24
4040,39872,ACCBWCQL0300000,12
4041,39872,ACGA00QL0270000,12
4042,39872,ACGA00QL0280000,12
4043,39872,ACGA00QL0290000,12
4044,39872,ACCBWCQL0350000,2
4045,39872,ACGA00QL0330000,12
4046,39872,ACGA00QL0340000,12
4047,39872,ACCBWCQL0370000,17
4048,39872,ACCBWCQL0380000,12
4049,39872,ACCBWCQL0400000,9
4050,39872,ACGA00QL0350000,6
4051,39872,ACCBWCQL0440000,18
4052,39872,ACCBWCQL0450000,18
4053,39872,ACCBWCQL0480000,48
4054,39872,ACCBWCQL0490000,48
4055,39872,ACCBWCQL0470000,36
4056,39872,ACCBWCQL0460000,36
4057,39872,ACCBWCQL0500000,36
4058,39872,ACCBWCQL0510000,36
4059,39872,ACCBWCQL0520000,36
4060,39872,ACCBWCQL0530000,36
4061,39872,ACCBWCQL0550000,36
4062,39872,ACGA00QL0380000,14
4063,39872,ACGA00QL0390000,12
4064,39872,ACCBWCQL0560000,24
4065,39872,ACCBWCQL0570000,18
4066,39872,ACCBWCQL0580000,12
4067,39872,AMIN00QL0010000,48
4068,39872,AMIN00QL0020000,36
4069,39872,AMIN00QL0060000,24
4070,39872,ACGA00QL0170000,11
4071,39872,ACCBWCQL0150000,12
4072,39872,ACGA00QL0180000,6
4073,39872,ACCBWCQL0160000,9
4074,39872,ACGA00QL0200000,2
4075,39872,ACCBWCQL0420000,1
4076,39872,ACCBWCQL0430000,1
4077,39872,ACGA00QL0190000,2
4078,39872,ACCBWCQL0110000,2
4079,39872,ACGA00QL0050000,1
4080,39883,AEHESUEH0010000,1800
4081,39883,AEHESUEH0020000,1200
4082,39883,AEHESUEH0030000,1800
4083,39883,AEHESUEH0040000,1200
4084,39883,AEHESUEH0050000,1200
4085,39883,AMCN00EH0460000,12
4086,39883,AMCN00EH0570000,100
4087,39883,AAAF00EH0020000,120
4088,39883,AECN00EH0090000,24
4089,39883,AEIP00EH0010000,12
4090,39883,AEIP00EH0020000,180
4091,39883,AMME00EH0030000,36
4092,39883,AEHESUEH0110000,240
4093,39883,AEHESUEH0130000,240
4094,39883,AEHESUEH0140000,240
4095,39883,AEHESUEH0150000,120
4096,39883,AEHESUEH0160000,240
4097,39883,AEIX00EH0040000,12
4098,39883,AEIX00EH0060000,12
4099,39883,AEHESUEH0070000,600
4100,39883,AMCN00EH0500000,36
4101,39883,AMCN00EH0200000,24
4102,39883,AMCN00EH0520000,120
4103,39883,AMCN00EH0540000,120
4104,39883,AEHESUEH0060000,2400
4105,39883,APCN00EH1710000,24
4106,39883,APCN00EH3210000,24
4107,39883,APCN00EH2530000,6
4108,39883,APCN00EH2540000,3
4109,39883,APCN00EH1770000,12
4110,39883,APCN00EH1320000,12
4111,39883,APTU00EH0090000,24
4112,39883,APHO00EH0010000,6
4113,39883,AACB00EH0170000,12
4114,39883,APCN00EH3070000,12
4115,39883,APCN00EH3110000,2
4116,39883,AACB00EH0220000,12
4117,39883,APWPIXEH0040000,12
4118,39883,APCN00EH0370000,24
4119,39883,APCN00EH0460000,12
4120,39883,APCN00EH1660000,12
4121,39883,APTU00EH0040000,492
4122,39883,APCN00EH0500000,6
4123,39883,APCN00EH2330000,6
4124,39883,APCN00EH2370000,12
4125,39935,AEKT00AG0030000,360
4126,39935,AEKT00AG0050000,160
4127,39935,AEKT00AG0060000,54
4128,39938,BIPR00PH0260000,24
4129,39938,BIPR00PH0270000,24
4130,39938,BIPR00PH0280000,24
4131,39938,BIPR00PH0290000,24
4132,39938,BIPR00PH0300000,24
4133,39938,BIPR00PH0310000,24
4134,39938,BCSC00PH0320000,48
4135,39938,BCSC00PH0330000,24
4136,39938,BCCASTPH0050000,6
4137,39938,BCMC00PH0280000,24
4138,39938,BYRC00PH0400000,36
4139,39938,BYRC00PH0410000,72
4140,39938,BYRC00PH0440000,24
4141,39938,BYRC00PH0460000,24
4142,39938,BYRC00PH0470000,24
4143,39938,BYRC00PH0480000,24
4144,39938,BYRC00PH0490000,24
4145,39938,BYRC00PH0500000,24
4146,39938,BYRC00PH0510000,24
4147,39938,BYRC00PH0530000,24
4148,39938,CNTD00PH0010000,12
4149,39938,CNTD00PH0030000,12
4150,39938,CNTD00PH0040000,6
4151,39938,BISW00PH0060000,6
4152,39938,SGFL00PH0140000,24
4153,39938,SGFL00PH0150000,36
4154,39938,SGFL00PH0170000,16
4155,39938,SGHG00PH0030000,12
4156,39938,SGHG00PH0020000,12
4157,39938,SGHG00PH0010000,12
4158,39938,SACG00PH0070000,12
4159,39938,SGFL00PH0180000,8
4160,39938,SACG00PH0080000,12
4161,39938,SACG00PH0100000,24
4162,39938,CNPS00PH0010000,24
4163,39938,CNTD00PH0070000,12
4164,39938,SACG00PH0110000,72
4165,39938,SACG00PH0120000,72
4166,39938,SACG00PH0130000,24
4167,39938,BCSC00PH0380000,6
4168,39938,BCSC00PH0370000,4
4169,39938,BCSC00PH0390000,4
4170,39938,BCSC00PH0400000,4
4171,39938,BHBC00PH0080000,24
4172,39938,BHBC00PH0100000,24
4173,39938,BCMC00PH0310000,4
4174,39938,CCMP00PH0010000,12
4175,39938,SCMT00PH0340000,6
4176,39938,BCCASTPH0080000,4
4177,39938,CNTD00PH0100000,6
4178,39938,CNTD00PH0110000,4
4179,39938,BYWO00PH0060000,24
4180,39938,BYWO00PH0070000,36
4181,39938,BYWO00PH0090000,36
4182,39938,BYWO00PH0110000,12
4183,39938,BYWO00PH0120000,24
4184,39938,BYWO00PH0130000,36
4185,39938,BYWO00PH0140000,48
4186,39938,BYWO00PH0150000,36
4187,39938,BYWO00PH0160000,36
4188,39938,BYRC00PH0330000,24
4189,39938,BYRC00PH0340000,24
4190,39938,BYRC00PH0350000,36
4191,39938,BYRC00PH0370000,24
4192,39938,BYWO00PH0170000,48
4193,39938,BYWO00PH0180000,48
4194,39938,BYWO00PH0190000,24
4195,39938,BYWO00PH0200000,36
4196,39938,BYWO00PH0220000,24
4197,39938,BYWO00PH0230000,36
4198,39938,BYWO00PH0240000,24
4199,39938,SCMT00PH0010000,16
4200,39938,SJBL00PH0010000,24
4201,39938,BIPR00PH0060000,36
4202,39938,BCMC00PH0040000,24
4203,39938,BCMC00PH0050000,24
4204,39938,BCMC00PH0060000,20
4205,39938,BILD00PH0010000,24
4206,39938,BILD00PH0030000,24
4207,39938,BILD00PH0040000,24
4208,39938,BILD00PH0050000,24
4209,39938,BILD00PH0060000,24
4210,39938,BILD00PH0070000,12
4211,39938,BILD00PH0080000,72
4212,39938,BILD00PH0110000,12
4213,39938,BIPR00PH0110000,24
4214,39938,BIPR00PH0120000,24
4215,39938,BIPR00PH0160000,24
4216,39938,BIPR00PH0170000,24
4217,39938,BISW00PH0020000,48
4218,39938,BISW00PH0030000,24
4219,39938,BYRC00PH0010000,12
4220,39938,BYRC00PH0260000,12
4221,39938,BCMC00PH0260000,12
4222,39938,BCPC00PH0010000,12
4223,39938,BCMC00PH0270000,18
4224,39938,BYRC00PH0280000,24
4225,39938,BYRC00PH0310000,12
4226,39938,BYRC00PH0020000,12
4227,39938,BYRC00PH0030000,24
4228,39938,BCMC00PH0070000,24
4229,39938,BCCADBPH0010000,96
4230,39938,BCCADBPH0020000,72
4231,39938,BCCADBPH0030000,144
4232,39938,BNBP00PH0010000,12
4233,39938,BCCASTPH0010000,6
4234,39938,BCCASTPH0030000,16
4235,39938,BYRC00PH0060000,12
4236,39938,BYRC00PH0080000,48
4237,39938,BGNS00PH0020000,24
4238,39938,BYRC00PH0140000,36
4239,39938,BYRC00PH0180000,12
4240,39938,BYRC00PH0190000,24
4241,39938,BCMC00PH0080000,12
4242,39938,BCMC00PH0090000,24
4243,39938,BGAC00PH0010000,108
4244,39938,BCMC00PH0110000,36
4245,39938,SHTC00PH0010000,24
4246,39938,BIPR00PH0220000,36
4247,39938,BYPL00PH0010000,12
4248,39938,BYPL00PH0020000,48
4249,39938,BYPL00PH0030000,48
4250,39938,BHBC00PH0010000,24
4251,39938,BHBC00PH0020000,144
4252,39938,BHBC00PH0030000,24
4253,39938,BHBC00PH0070000,12
4254,39938,SCMT00PH0080000,24
4255,39938,BCMC00PH0120000,16
4256,39938,BCMC00PH0130000,24
4257,39938,SCMT00PH0090000,24
4258,39938,BCMC00PH0140000,27
4259,39938,BGNS00PH0090000,12
4260,39938,BKKT00PH0010000,6
4261,39938,BCMC00PH0150000,36
4262,39938,BCMC00PH0160000,8
4263,39938,SGFL00PH0040000,24
4264,39938,BGNS00PH0100000,12
4265,39938,SGFL00PH0070000,12
4266,39938,SGFL00PH0100000,24
4267,39938,SAFD00PH0010000,48
4268,39938,SCMT00PH0110000,8
4269,39938,BCSC00PH0090000,6
4270,39938,SCMT00PH0120000,8
4271,39938,SACG00PH0030000,36
4272,39938,SCMT00PH0130000,16
4273,39938,SCMT00PH0140000,12
4274,39938,SCMT00PH0150000,12
4275,39938,SACG00PH0040000,24
4276,39938,SHTC00PH0020000,24
4277,39938,BCCADBPH0090000,12
4278,39938,BCSC00PH0100000,24
4279,39938,BCMC00PH0170000,12
4280,39938,BGNS00PH0120000,18
4281,39938,BCCAGAPH0010000,24
4282,39938,BCCAGAPH0020000,24
4283,39938,BVVI00PH0010000,72
4284,39938,BVVI00PH0020000,24
4285,39938,BYWO00PH0020000,48
4286,39938,BCCADBPH0220000,24
4287,39938,BYRC00PH0230000,12
4288,39938,BYWO00PH0030000,24
4289,39938,BYWO00PH0040000,192
4290,39938,BYWO00PH0050000,72
4291,39938,BGAC00PH0020000,72
4292,39938,BGNS00PH0130000,12
4293,39938,BCMC00PH0190000,48
4294,39938,BCMC00PH0200000,80
4295,39938,BGNS00PH0140000,12
4296,39938,BGNS00PH0150000,6
4297,39938,BGNS00PH0160000,12
4298,39938,SCPC00PH0060000,24
4299,39938,SAFD00PH0020000,12
4300,39938,SILB00PH0010000,24
4301,39938,BJFS00PH0030000,24
4302,39938,BJFS00PH0050000,12
4303,39938,BKKT00PH0020000,12
4304,39938,BCMC00PH0220000,8
4305,39938,BCSC00PH0170000,24
4306,39938,SCMT00PH0170000,8
4307,39938,BYPL00PH0040000,120
4308,39938,BYPL00PH0050000,120
4309,39938,BYPL00PH0060000,60
4310,39938,BYPL00PH0070000,72
4311,39938,BYPL00PH0080000,120
4312,39938,BYPL00PH0090000,72
4313,39938,BCMC00PH0250000,4
4314,39938,BCCADBPH0180000,12
4315,39938,BCCADBPH0210000,36
4316,39940,AAGC00PY0210000,48
4317,39940,AAGC00PY0230000,30
4318,39940,AAGC00PY0370000,36
4319,39940,AAGC00PY0360000,36
4320,39940,AAGC00PY0410000,48
4321,39940,AWWC00PY0010000,192
4322,39940,AWWC00PY0040000,48
4323,39940,AWBI00PY0040000,48
4324,39940,AWBI00PY0080000,48
4325,39940,AAGC00PY0250000,8
4326,39940,AAGC00PY0260000,30
4327,39940,AAGC00PY0200000,5
4328,39940,AAGC00PY0030000,25
4329,39940,AAGC00PY0040000,25
4330,39940,AAGC00PY0050000,20
4331,39940,AAGC00PY0130000,25
4332,39940,AQAT00PY0040000,180
4333,39940,AQAT00PY0050000,8
4334,39940,AAGC00PY0290000,48
4335,39940,AAGC00PY0310000,96
4336,39940,AAGC00PY0320000,48
4337,39940,AAGC00PY0300000,96
4338,39940,AQAT00PY0030000,200
4339,39940,AAGC00PY0330000,60
4340,39940,AAGC00PY0380000,96
4341,39890,DLLE00GJ0010000,30
4342,39890,DLLE00GJ0030000,6
4343,39890,DLLE00GJ0060000,36
4344,39890,DLLE00GJ0070000,30
4345,39890,DLLE00GJ0080000,24
4346,39890,DLLE00GJ0090000,24
4347,39890,DLLE00GJ0120000,6
4348,39890,DLLE00GJ0130000,12
4349,39890,DLLE00GJ0140000,24
4350,39890,DLLE00GJ0150000,6
4351,39890,DLLE00GJ0160000,24
4352,39890,DLLE00GJ0210000,12
4353,39890,DLLE00GJ0220000,6
4354,39890,DLCL00GJ0010000,24
4355,39890,DLCL00GJ0020000,36
4356,39890,DLCL00GJ0030000,18
4357,39890,DLLE00GJ0250000,6
4358,39890,DLCL00GJ0040000,18
4359,39890,DLCL00GJ0050000,24
4360,39890,DLCL00GJ0060000,24
4361,39890,DLLE00GJ0270000,6
4362,39890,DLLE00GJ0280000,6
4363,39890,DLCL00GJ0080000,18
4364,39890,DLCL00GJ0090000,6
4365,39890,DLCL00GJ0100000,36
4366,39890,DLCL00GJ0110000,36
4367,39890,DLCL00GJ0120000,36
4368,39890,DLCL00GJ0140000,6
4369,39890,DLCL00GJ0170000,12
4370,39890,DLHR00GJ0010000,12
4371,39890,DLHR00GJ0020000,6
4372,39890,DLHR00GJ0050000,6
4373,39890,DLHR00GJ0080000,6
4374,39890,DLLE00GJ0470000,24
4375,39890,DLLE00GJ0480000,24
4376,39890,DLLE00GJ0490000,24
4377,39890,DLLE00GJ0500000,24
4378,39890,DLLE00GJ0540000,24
4379,39890,DLLE00GJ0590000,24
4380,39890,DLLE00GJ0610000,24
4381,39890,DLCL00GJ0370000,24
4382,39890,DLCL00GJ0380000,12
4383,39890,DLCL00GJ0410000,12
4384,39890,DLCL00GJ0470000,12
4385,39890,DLCL00GJ0480000,12
4386,39890,DLCL00GJ0510000,12
4387,39890,DLCL00GJ0250000,36
4388,39890,DLCL00GJ0270000,36
4389,39933,ACGARRPD0010000,6
4390,39933,ACGARRPD0080000,1
4391,39933,ACGARRPD0060000,2
4392,39933,ACGARRPD0150000,2
4393,39933,ARWD00PD0250000,12
4394,39933,ARWD00PD0270000,3
4395,39933,ACGARRPD0090000,3
4396,39933,ACGARRPD0070000,3
4397,39937,AWSMSWSM0080000,720
4398,39937,AWSMSWSM0090000,576
4399,39936,AACB00SM0330000,36
4400,39936,AACB00SM0340000,36
4401,39936,AMHO00SM0170000,24
4402,39936,AWPL00SM0170000,96
4403,39936,AWPL00SM0090000,50
4404,39936,AWPL00SM0050000,40
4405,39936,AWMSCOSM0630000,24
4406,39936,AWBI00SM0100000,12
4407,39936,AWMSFISM0070000,72
4408,39936,AWMSCOSM0930000,12
4409,39936,CFCNLQSM0010000,150
4410,39936,AMBI00SM0130000,3
4411,39936,AWMSCOSM0950000,25
4412,39936,AMCH00SM0450000,12
4413,39936,AACB00SM0210000,12
4414,39936,RWMD00SM0010000,25
4415,39936,RWMD00SM0020000,25
4416,39936,AWFT00SM0720000,25
4417,39936,AMHO00SM0020000,24
4418,39936,AMHO00SM0030000,24
4419,39936,AMHO00SM0060000,24
4420,39936,AWPH00SM0480000,25
4421,39936,ARWDACSM0010000,60
4422,39936,AACB00SM0300000,24
4423,39936,AMHO00SM0130000,12
4424,39936,ADPR00SM0020000,160
4425,39936,ADPR00SM0040000,160
4426,39936,AXIDFWSM0070000,48
4427,39936,ADPR00SM0080000,72
4428,39936,AACB00SM0020000,12
4429,39936,AACB00SM0100000,12
4430,39936,AACB00SM0120000,36
4431,39936,AACB00SM0130000,12
4432,39936,AAEP00SM0020000,72
4433,39936,AEHO00SM0020000,160
4434,39936,AEHO00SM0030000,80
4435,39936,APHO00SM0020000,6
4436,39936,APHO00SM0030000,6
4437,39936,AAOT00SM0070000,12
4438,39941,DFBA00HT0010000,200
4439,39942,AMME00900010000,14760
4440,39946,BIPR00JW0040000,6
4441,39946,BFST00FD0180000,14
4442,39946,BFPL00FD0180000,3
4443,39946,BFPL00FD0040000,1
