Id,BinCode,BinTypeId,Reference,Creator,CreateTime,WarehouseLocationId
1367,RI050409,2,Storage only,System Inital,2/2/2021 20:47,1
1368,RI060101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1369,RI060109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1370,RI060209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1371,RI060309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1372,RI060409,1,Picking Using only,System Inital,2/2/2021 20:47,1
1373,RI070101,2,Storage only,System Inital,2/2/2021 20:47,1
1374,RI070109,2,Storage only,System Inital,2/2/2021 20:47,1
1375,RI070201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1376,RI070209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1377,RI070301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1378,RI070309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1379,RI070409,2,Storage only,System Inital,2/2/2021 20:47,1
1380,RI080101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1381,RI080109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1382,RI080201,2,Storage only,System Inital,2/2/2021 20:47,1
1383,RI080209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1384,RI080301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1385,RI080309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1386,RI080401,2,Storage only,System Inital,2/2/2021 20:47,1
1387,RI080409,2,Storage only,System Inital,2/2/2021 20:47,1
1388,RI100101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1389,RI100201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1390,RI100203,1,Picking Using only,System Inital,2/2/2021 20:47,1
1391,RI100301,2,Storage only,System Inital,2/2/2021 20:47,1
1392,RI100309,2,Storage only,System Inital,2/2/2021 20:47,1
1393,RI100401,2,Storage only,System Inital,2/2/2021 20:47,1
1394,RI110101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1395,RI110109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1396,RI110201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1397,RI110301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1398,RI120101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1399,RI120109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1400,RI120201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1401,RI120209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1402,RI120301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1403,RI120309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1404,RI120401,2,Storage only,System Inital,2/2/2021 20:47,1
1405,RI120409,2,Storage only,System Inital,2/2/2021 20:47,1
1406,RI130101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1407,RI130109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1408,RI130201,2,Storage only,System Inital,2/2/2021 20:47,1
1409,RI130209,2,Storage only,System Inital,2/2/2021 20:47,1
1410,RI130301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1411,RI130401,2,Storage only,System Inital,2/2/2021 20:47,1
1412,RI140109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1413,RI140201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1414,RI140209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1415,RI140301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1416,RI140309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1417,RI150101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1418,RI150109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1419,RI150201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1420,RI150209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1421,RI150401,2,Storage only,System Inital,2/2/2021 20:47,1
1422,RI160101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1423,RI160209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1424,RI160301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1425,RIBRIDGE,2,Storage only,System Inital,2/2/2021 20:47,1
1426,RJ010101,2,Storage only,System Inital,2/2/2021 20:47,1
1427,RJ010201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1428,RJ010301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1429,RJ010401,1,Picking Using only,System Inital,2/2/2021 20:47,1
1430,RJ010409,2,Storage only,System Inital,2/2/2021 20:47,1
1431,RJ020101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1432,RJ020201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1433,RJ020209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1434,RJ020301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1435,RJ020309,2,Storage only,System Inital,2/2/2021 20:47,1
1436,RJ020401,2,Storage only,System Inital,2/2/2021 20:47,1
1437,RJ030101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1438,RJ030109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1439,RJ030201,2,Storage only,System Inital,2/2/2021 20:47,1
1440,RJ030209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1441,RJ030301,2,Storage only,System Inital,2/2/2021 20:47,1
1442,RJ030401,2,Storage only,System Inital,2/2/2021 20:47,1
1443,RJ030409,2,Storage only,System Inital,2/2/2021 20:47,1
1444,RJ040101,2,Storage only,System Inital,2/2/2021 20:47,1
1445,RJ040109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1446,RJ040201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1447,RJ040301,2,Storage only,System Inital,2/2/2021 20:47,1
1448,RJ050101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1449,RJ050201,2,Storage only,System Inital,2/2/2021 20:47,1
1450,RJ050301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1451,RJ050309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1452,RJ050401,2,Storage only,System Inital,2/2/2021 20:47,1
1453,RJ060101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1454,RJ060209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1455,RJ060301,2,Storage only,System Inital,2/2/2021 20:47,1
1456,RJ060401,2,Storage only,System Inital,2/2/2021 20:47,1
1457,RJ070101,2,Storage only,System Inital,2/2/2021 20:47,1
1458,RJ070109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1459,RJ070209,2,Storage only,System Inital,2/2/2021 20:47,1
1460,RJ070301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1461,RJ070401,1,Picking Using only,System Inital,2/2/2021 20:47,1
1462,RJ080101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1463,RJ080109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1464,RJ080201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1465,RJ080209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1466,RJ080301,2,Storage only,System Inital,2/2/2021 20:47,1
1467,RJ080309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1468,RJ080401,2,Storage only,System Inital,2/2/2021 20:47,1
1469,RJ080409,2,Storage only,System Inital,2/2/2021 20:47,1
1470,RJ100101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1471,RJ100201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1472,RJ100209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1473,RJ100301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1474,RJ100401,1,Picking Using only,System Inital,2/2/2021 20:47,1
1475,RJ110101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1476,RJ110109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1477,RJ110201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1478,RJ110209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1479,RJ110301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1480,RJ110309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1481,RJ110401,2,Storage only,System Inital,2/2/2021 20:47,1
1482,RJ120101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1483,RJ120109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1484,RJ120201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1485,RJ120209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1486,RJ120301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1487,RJ120309,2,Storage only,System Inital,2/2/2021 20:47,1
1488,RJ130101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1489,RJ130109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1490,RJ130201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1491,RJ130209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1492,RJ130301,2,Storage only,System Inital,2/2/2021 20:47,1
1493,RJ130401,2,Storage only,System Inital,2/2/2021 20:47,1
1494,RJ140101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1495,RJ140109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1496,RJ140201,2,Storage only,System Inital,2/2/2021 20:47,1
1497,RJ140209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1498,RJ140301,2,Storage only,System Inital,2/2/2021 20:47,1
1499,RJ140401,2,Storage only,System Inital,2/2/2021 20:47,1
1500,RJ150101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1501,RJ150201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1502,RJ150209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1503,RJ150309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1504,RJ150401,2,Storage only,System Inital,2/2/2021 20:47,1
1505,RJ160101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1506,RJ160109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1507,RJ160201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1508,RJ160209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1509,RJ160301,2,Storage only,System Inital,2/2/2021 20:47,1
1510,RJ160309,2,Storage only,System Inital,2/2/2021 20:47,1
1511,RJ170201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1512,RJ170209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1513,RJ170301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1514,RJ170309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1515,RJBRIDGE,2,Storage only,System Inital,2/2/2021 20:47,1
1516,RK010101,2,Storage only,System Inital,2/2/2021 20:47,1
1517,RK010109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1518,RK010201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1519,RK010301,2,Storage only,System Inital,2/2/2021 20:47,1
1520,RK020101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1521,RK020109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1522,RK020201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1523,RK020301,2,Storage only,System Inital,2/2/2021 20:47,1
1524,RK030101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1525,RK030109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1526,RK030201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1527,RK030209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1528,RK030301,2,Storage only,System Inital,2/2/2021 20:47,1
1529,RK030309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1530,RK030401,2,Storage only,System Inital,2/2/2021 20:47,1
1531,RK030409,2,Storage only,System Inital,2/2/2021 20:47,1
1532,RK040101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1533,RK040201,2,Storage only,System Inital,2/2/2021 20:47,1
1534,RK040203,2,Storage only,System Inital,2/2/2021 20:47,1
1535,RK040209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1536,RK040301,2,Storage only,System Inital,2/2/2021 20:47,1
1537,RK050101,2,Storage only,System Inital,2/2/2021 20:47,1
1538,RK050201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1539,RK050301,2,Storage only,System Inital,2/2/2021 20:47,1
1540,RK050401,2,Storage only,System Inital,2/2/2021 20:47,1
1541,RK060101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1542,RK060109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1543,RK060201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1544,RK060301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1545,RK060309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1546,RK060401,2,Storage only,System Inital,2/2/2021 20:47,1
1547,RK070101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1548,RK070109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1549,RK070201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1550,RK070209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1551,RK070301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1552,RK070309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1553,RK080101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1554,RK080201,2,Storage only,System Inital,2/2/2021 20:47,1
1555,RK080209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1556,RK080301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1557,RK080309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1558,RK100101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1559,RK100201,2,Storage only,System Inital,2/2/2021 20:47,1
1560,RK100301,2,Storage only,System Inital,2/2/2021 20:47,1
1561,RK110101,2,Storage only,System Inital,2/2/2021 20:47,1
1562,RK110109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1563,RK110201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1564,RK110209,2,Storage only,System Inital,2/2/2021 20:47,1
1565,RK110301,2,Storage only,System Inital,2/2/2021 20:47,1
1566,RK110309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1567,RK110401,2,Storage only,System Inital,2/2/2021 20:47,1
1568,RK120101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1569,RK120109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1570,RK120201,2,Storage only,System Inital,2/2/2021 20:47,1
1571,RK120209,2,Storage only,System Inital,2/2/2021 20:47,1
1572,RK120301,2,Storage only,System Inital,2/2/2021 20:47,1
1573,RK120309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1574,RK130101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1575,RK130109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1576,RK130201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1577,RK130209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1578,RK130309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1579,RK140101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1580,RK140109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1581,RK140201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1582,RK140209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1583,RK140301,2,Storage only,System Inital,2/2/2021 20:47,1
1584,RK140309,2,Storage only,System Inital,2/2/2021 20:47,1
1585,RK140401,2,Storage only,System Inital,2/2/2021 20:47,1
1586,RK150101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1587,RK150109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1588,RK150201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1589,RK150209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1590,RK150309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1591,RK150401,2,Storage only,System Inital,2/2/2021 20:47,1
1592,RK160101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1593,RK160109,2,Storage only,System Inital,2/2/2021 20:47,1
1594,RK160201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1595,RK160209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1596,RK160301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1597,RK160309,2,Storage only,System Inital,2/2/2021 20:47,1
1598,RK170101,2,Storage only,System Inital,2/2/2021 20:47,1
1599,RK170109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1600,RK170201,2,Storage only,System Inital,2/2/2021 20:47,1
1601,RK170209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1602,RK170301,2,Storage only,System Inital,2/2/2021 20:47,1
1603,RK170309,2,Storage only,System Inital,2/2/2021 20:47,1
1604,RK170401,2,Storage only,System Inital,2/2/2021 20:47,1
1605,RK170409,2,Storage only,System Inital,2/2/2021 20:47,1
1606,RKBRIDGE,2,Storage only,System Inital,2/2/2021 20:47,1
1607,RL010101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1608,RL010109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1609,RL010201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1610,RL010209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1611,RL010301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1612,RL010309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1613,RL010401,2,Storage only,System Inital,2/2/2021 20:47,1
1614,RL010409,2,Storage only,System Inital,2/2/2021 20:47,1
1615,RL020101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1616,RL020109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1617,RL020201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1618,RL020209,2,Storage only,System Inital,2/2/2021 20:47,1
1619,RL020301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1620,RL020309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1621,RL020401,1,Picking Using only,System Inital,2/2/2021 20:47,1
1622,RL020409,1,Picking Using only,System Inital,2/2/2021 20:47,1
1623,RL030109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1624,RL030209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1625,RL030301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1626,RL030309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1627,RL030401,2,Storage only,System Inital,2/2/2021 20:47,1
1628,RL040101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1629,RL040109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1630,RL040201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1631,RL040209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1632,RL040301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1633,RL040309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1634,RL040401,1,Picking Using only,System Inital,2/2/2021 20:47,1
1635,RL050101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1636,RL050109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1637,RL050201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1638,RL050209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1639,RL050301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1640,RL050309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1641,RL050401,1,Picking Using only,System Inital,2/2/2021 20:47,1
1642,RL060101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1643,RL060109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1644,RL060201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1645,RL060209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1646,RL060301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1647,RL060309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1648,RL060401,2,Storage only,System Inital,2/2/2021 20:47,1
1649,RL070101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1650,RL070109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1651,RL070201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1652,RL070209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1653,RL070301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1654,RL070309,1,Picking Using only,System Inital,2/2/2021 20:47,1
1655,RL080101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1656,RL080109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1657,RL080209,1,Picking Using only,System Inital,2/2/2021 20:47,1
1658,RL080301,1,Picking Using only,System Inital,2/2/2021 20:47,1
1659,RL100101,1,Picking Using only,System Inital,2/2/2021 20:47,1
1660,RL100109,1,Picking Using only,System Inital,2/2/2021 20:47,1
1661,RL100201,1,Picking Using only,System Inital,2/2/2021 20:47,1
1662,RL100209,1,Picking Using only,System Inital,2/2/2021 20:47,1
